0.059988315155 1:3.33358485551 2:1.6
0.0599563361496 1:3.33405035796 2:1.6
0.060063462639 1:3.34023989347 2:1.6
0.0600381483532 1:3.33487845155 2:1.6
0.0599625271341 1:3.33644407581 2:1.6
0.0600900640758 1:3.3384483182 2:1.6
0.0599494171931 1:3.33475832051 2:1.6
0.0600579856952 1:3.33812652052 2:1.6
0.0600852418522 1:3.3403839421 2:1.6
0.0600217052754 1:3.33535853263 2:1.6
0.0599532695896 1:3.3333351866 2:1.6
0.0599792624913 1:3.33459401924 2:1.6
0.0599670770068 1:3.33260012679 2:1.6
0.0599814150343 1:3.335180499 2:1.6
0.0599639165433 1:3.33620799702 2:1.6
0.0599326609415 1:3.32912583417 2:1.6
0.0598681945632 1:3.33205868566 2:1.6
0.059950703422 1:3.33002194728 2:1.6
0.0599032900058 1:3.33099515696 2:1.6
0.0601204410124 1:3.3427372155 2:1.6
0.0599591966782 1:3.33125239421 2:1.6
0.0600153019051 1:3.34023696817 2:1.6
0.0599530575677 1:3.33382324943 2:1.6
0.0599293709303 1:3.33115037062 2:1.6
0.0600685775456 1:3.33546930387 2:1.6
0.0600537995475 1:3.33704328998 2:1.6
0.0600553772908 1:3.34022854886 2:1.6
0.0601005547324 1:3.33891999815 2:1.6
0.0598829735837 1:3.41481093979 2:1.6
0.0599292013894 1:3.41914618033 2:1.6
0.0598606698499 1:3.4130863244 2:1.6
0.0598200400553 1:3.41526121436 2:1.6
0.0598592495698 1:3.41549730542 2:1.6
0.0599149653405 1:3.42122083731 2:1.6
0.0599437554634 1:3.42299151073 2:1.6
0.0599115392006 1:3.41911020492 2:1.6
0.0598908283739 1:3.41803200442 2:1.6
0.0600241197847 1:3.33583250543 2:1.6
0.0599489297995 1:3.33418269551 2:1.6
0.0599787260097 1:3.33473394825 2:1.6
0.0598061355039 1:3.41637911551 2:1.6
0.0597155989959 1:3.4075872577 2:1.6
0.0600318938823 1:3.33765489928 2:1.6
0.059844214804 1:3.417468464 2:1.6
0.0599433980811 1:3.33279252186 2:1.6
0.059881298008 1:3.36278024195 2:1.6
0.0600245136681 1:3.3658307642 2:1.6
0.0600083190613 1:3.36227979992 2:1.6
0.0600473967775 1:3.36296496855 2:1.6
0.059874557725 1:3.35996051947 2:1.6
0.0599430719232 1:3.36486187353 2:1.6
0.0600864510022 1:3.36817355268 2:1.6
0.0597988714916 1:3.3521426039 2:1.6
0.0600467103788 1:3.37150288021 2:1.6
0.0599551568013 1:3.36842855643 2:1.6
0.0600577702385 1:3.37041366788 2:1.6
0.06008885445 1:3.37187791124 2:1.6
0.0599516350863 1:3.36737614686 2:1.6
0.0598920825298 1:3.35937760038 2:1.6
0.0600232606667 1:3.37156200815 2:1.6
0.0600489617519 1:3.37173650594 2:1.6
0.0600251499454 1:3.33816152933 2:1.6
0.0600226463915 1:3.33628339372 2:1.6
0.0600206497185 1:3.33908807451 2:1.6
0.0599181843866 1:3.33449886337 2:1.6
0.0740913989593 1:3.9835809524 2:2.4
0.0742093850815 1:3.98977485438 2:2.4
0.0742337105346 1:3.9930520406 2:2.4
0.0741099631279 1:3.98857104251 2:2.4
0.0740189093022 1:3.98243765905 2:2.4
0.0741617221944 1:3.99305373864 2:2.4
0.0739796515594 1:3.98246450433 2:2.4
0.0741746083445 1:3.99543260339 2:2.4
0.0741242870931 1:3.98835899415 2:2.4
0.0741634559873 1:3.98606148195 2:2.4
0.0741671922965 1:3.9967843925 2:2.4
0.0741548316995 1:3.98987431733 2:2.4
0.0742274224536 1:3.99342469695 2:2.4
0.0740200965322 1:3.98868069866 2:2.4
0.0741205268522 1:3.98982261718 2:2.4
0.0740859837019 1:3.98718937708 2:2.4
0.0742285857442 1:3.99362110753 2:2.4
0.0741940119025 1:3.98798548339 2:2.4
0.0741342015481 1:3.99261228424 2:2.4
0.0741290194559 1:3.99123093115 2:2.4
0.0741874937249 1:3.99056511517 2:2.4
0.0741981065603 1:3.99157885209 2:2.4
0.0742243212728 1:3.99751749246 2:2.4
0.0741173623828 1:3.99192910423 2:2.4
0.0742808186551 1:3.99674247194 2:2.4
0.0740191110765 1:3.9879875089 2:2.4
0.074092308836 1:3.98803013244 2:2.4
0.0741783904981 1:3.99364250686 2:2.4
0.0736690640065 1:4.14142739441 2:2.4
0.0736667797367 1:4.14329408828 2:2.4
0.0737826507908 1:4.14841213652 2:2.4
0.0737009991718 1:4.14748537672 2:2.4
0.0736951441327 1:4.17033042357 2:2.4
0.0742521007507 1:4.00212945629 2:2.4
0.0740516769172 1:4.03676229472 2:2.4
0.0740744079034 1:4.03556995727 2:2.4
0.0737882174604 1:4.17912548564 2:2.4
0.0741285412333 1:4.03857207287 2:2.4
0.0742048491402 1:4.04590812324 2:2.4
0.0740592795311 1:3.98784089633 2:2.4
0.0741247041877 1:3.9911743968 2:2.4
0.0740635145307 1:3.98597864669 2:2.4
0.074162 1:3.99590683916 2:2.4
0.0741048738174 1:4.03970756519 2:2.4
0.0740475173404 1:4.03414041529 2:2.4
0.0738064351975 1:4.17823058242 2:2.4
0.0740588710923 1:4.04101193336 2:2.4
0.073984238841 1:4.03612486611 2:2.4
0.0736025442679 1:4.16720397352 2:2.4
0.0741911181709 1:3.99917262949 2:2.4
0.0742194534556 1:4.00303944363 2:2.4
0.0737933486384 1:4.1778697355 2:2.4
0.0742211385334 1:3.9979667332 2:2.4
0.0742009788457 1:3.9984780486 2:2.4
0.0737703009087 1:4.1747013091 2:2.4
0.0742782835929 1:4.00248751093 2:2.4
0.0741682849214 1:3.99577795814 2:2.4
0.0737482047201 1:4.1747431375 2:2.4
0.0738195686305 1:4.17562541355 2:2.4
0.074245057656 1:3.99923749687 2:2.4
0.0740453678872 1:3.98768096748 2:2.4
0.0740807663084 1:3.98565562962 2:2.4
0.0740479817582 1:3.98990327041 2:2.4
0.0742079528849 1:3.9985621196 2:2.4
0.0849257002369 1:4.97768695709 2:3.1
0.0844727092005 1:4.97157274131 2:3.1
0.0846390523207 1:4.97988454534 2:3.1
0.0846121898984 1:4.97414584023 2:3.1
0.0847736523645 1:4.97192181101 2:3.1
0.0847529687598 1:4.96494536143 2:3.1
0.0845864050679 1:4.97505927403 2:3.1
0.0847016367229 1:4.9772052506 2:3.1
0.0848698796975 1:4.97584708908 2:3.1
0.0848545013393 1:4.99315064061 2:3.1
0.0848919232676 1:4.99323372705 2:3.1
0.0848093403182 1:4.99017467373 2:3.1
0.0846544021819 1:4.98149328192 2:3.1
0.084720236748 1:4.9623461471 2:3.1
0.0847018196364 1:4.98348622479 2:3.1
0.0848877146614 1:4.97738158242 2:3.1
0.0849179235718 1:4.94328137212 2:3.1
0.0850473580058 1:4.94775147433 2:3.1
0.0848338708883 1:4.93951880989 2:3.1
0.0847882982709 1:4.93650749881 2:3.1
0.0849045987403 1:4.94038251914 2:3.1
0.0849032473971 1:4.93700983892 2:3.1
0.084714593842 1:4.96919361767 2:3.1
0.0848400955108 1:4.99332001979 2:3.1
0.0847735403733 1:4.98751426943 2:3.1
0.0847936553398 1:4.96512360225 2:3.1
0.0846854480902 1:4.9889239864 2:3.1
0.0846410178451 1:4.98115113799 2:3.1
0.0848102369196 1:4.9908468777 2:3.1
0.0849416282202 1:5.00174775955 2:3.1
0.0851277843559 1:4.87303560533 2:3.1
0.0851616354702 1:4.88239568807 2:3.1
0.0849802073606 1:4.85875688332 2:3.1
0.085220313242 1:4.87519915208 2:3.1
0.0850072967267 1:4.87164716037 2:3.1
0.0851945489265 1:4.87428385713 2:3.1
0.0848859789092 1:4.85808229903 2:3.1
0.0850573395525 1:4.87224382636 2:3.1
0.0851597987589 1:4.87677246171 2:3.1
0.0851554956864 1:4.87299037739 2:3.1
0.085047287607 1:4.8660091619 2:3.1
0.0851952902966 1:4.88650580511 2:3.1
0.0849431211505 1:4.93975674408 2:3.1
0.0847616669279 1:4.9367403382 2:3.1
0.0853390205697 1:4.80855402907 2:3.1
0.0854350589168 1:4.81133962232 2:3.1
0.0853386583871 1:4.8147110672 2:3.1
0.0852218742986 1:4.80129121721 2:3.1
0.0852236759249 1:4.80741512578 2:3.1
0.0853741305845 1:4.81120783668 2:3.1
0.0852250093862 1:4.80146795927 2:3.1
0.0854382177295 1:4.81596782803 2:3.1
0.0850838437222 1:4.90605519386 2:3.1
0.0852971784391 1:4.91957107169 2:3.1
0.0849673498685 1:4.90179964265 2:3.1
0.085151280754 1:4.90675209217 2:3.1
0.0854889621834 1:4.7446272619 2:3.1
0.0856279781323 1:4.75471410257 2:3.1
0.0854682000743 1:4.74381942252 2:3.1
0.0855478667568 1:4.74905465742 2:3.1
0.0855134507254 1:4.74460454335 2:3.1
0.0856356441088 1:4.75321522794 2:3.1
0.0854953161264 1:4.74422348848 2:3.1
0.0855090759979 1:4.74633363661 2:3.1
