0.0190904663666 1:0.718148328027 2:1.6 3:0.0 4:-0.0652586364604
0.0196863986388 1:0.738379421798 2:1.6 3:0.0 4:-0.0716003105207
0.0184497447994 1:0.694329751822 2:1.6 3:0.0 4:-0.0568313672901
0.0182092402382 1:0.68442383017 2:1.6 3:0.0 4:-0.0548496874602
0.0180237862029 1:0.67822497018 2:1.6 3:0.0 4:-0.0512352106721
0.0179695289171 1:0.677042707131 2:1.6 3:0.0 4:-0.0518148794689
0.0178996082414 1:0.67455719944 2:1.6 3:0.0 4:-0.053111060043
0.0184025089333 1:0.691310932995 2:1.6 3:0.0 4:-0.0581365273078
0.0193025351908 1:0.725448640398 2:1.6 3:0.0 4:-0.066198343642
0.019638439445 1:0.736906812884 2:1.6 3:0.0 4:-0.0697694036146
0.0178392160331 1:0.67191984933 2:1.6 3:0.0 4:-0.0512286692198
0.0178975457061 1:0.673220600682 2:1.6 3:0.0 4:-0.0510830952362
0.0178722053899 1:0.672946608341 2:1.6 3:0.0 4:-0.0532222273455
0.0179850037527 1:0.676899596245 2:1.6 3:0.0 4:-0.0516494176764
0.0178570914861 1:0.67089093702 2:1.6 3:0.0 4:-0.0509359402444
0.0193598648461 1:0.728006071145 2:1.6 3:0.0 4:-0.0666066651334
0.0184201622124 1:0.692780978864 2:1.6 3:0.0 4:-0.0569151717808
0.0193603856782 1:0.726514218795 2:1.6 3:0.0 4:-0.0673134219087
0.019415918212 1:0.729401215867 2:1.6 3:0.0 4:-0.0698784711424
0.0191974959904 1:0.721920382009 2:1.6 3:0.0 4:-0.0660520595946
0.0187363285982 1:0.704219585606 2:1.6 3:0.0 4:-0.0600259299822
0.0187513715779 1:0.705640571103 2:1.6 3:0.0 4:-0.0633899793366
0.0184851347379 1:0.695971408435 2:1.6 3:0.0 4:-0.056930596744
0.0187638000472 1:0.704685033575 2:1.6 3:0.0 4:-0.0609513176134
0.0179601696066 1:0.676132965897 2:1.6 3:0.0 4:-0.0538700007966
0.0197345460793 1:0.73904109495 2:1.6 3:0.0 4:-0.0708578213147
0.0178453681743 1:0.671289994822 2:1.6 3:0.0 4:-0.0530469471326
0.0181408898389 1:0.681971985195 2:1.6 3:0.0 4:-0.0552252608276
0.0187827219162 1:0.708754295585 2:1.6 3:0.0 4:-0.0808213638763
0.0191841479957 1:0.723190762554 2:1.6 3:0.0 4:-0.0849439500848
0.0185044181193 1:0.69894673213 2:1.6 3:0.0 4:-0.0787762235075
0.0187179333931 1:0.7069590452 2:1.6 3:0.0 4:-0.0796705879118
0.0180180468306 1:0.681111257594 2:1.6 3:0.0 4:-0.0704906074863
0.0194577342701 1:0.733778468429 2:1.6 3:0.0 4:-0.087348567472
0.0195272099466 1:0.735793270811 2:1.6 3:0.0 4:-0.0859137234904
0.0195708196832 1:0.736334644658 2:1.6 3:0.0 4:-0.0861262423394
0.0188021262233 1:0.708851212529 2:1.6 3:0.0 4:-0.0802933833685
0.0197030403765 1:0.740673152689 2:1.6 3:0.0 4:-0.0677432432302
0.01873292945 1:0.704858366807 2:1.6 3:0.0 4:-0.0591942756184
0.0181549750874 1:0.683330611503 2:1.6 3:0.0 4:-0.0518602078645
0.0180754467924 1:0.682297323127 2:1.6 3:0.0 4:-0.0730535084933
0.0186506228105 1:0.703520766092 2:1.6 3:0.0 4:-0.0797748666627
0.0184902352648 1:0.696311817331 2:1.6 3:0.0 4:-0.0547556281223
0.0185250363579 1:0.69909377792 2:1.6 3:0.0 4:-0.0781797069671
0.0191615238431 1:0.718943190725 2:1.6 3:0.0 4:-0.0669542876429
0.0180708384134 1:0.680377086948 2:1.6 3:0.0 4:-0.0651773273625
0.0180387147346 1:0.679531489481 2:1.6 3:0.0 4:-0.0646690663018
0.0188055491324 1:0.707418860838 2:1.6 3:0.0 4:-0.0691967821024
0.0186714390323 1:0.702581574139 2:1.6 3:0.0 4:-0.0669140952097
0.0190169064152 1:0.714824904822 2:1.6 3:0.0 4:-0.0704556296255
0.019332513224 1:0.726542194907 2:1.6 3:0.0 4:-0.0750475886005
0.0190477150654 1:0.715782302855 2:1.6 3:0.0 4:-0.0716649152935
0.0189650324897 1:0.713453544873 2:1.6 3:0.0 4:-0.0699363422316
0.0193167730035 1:0.724949692398 2:1.6 3:0.0 4:-0.0783871892172
0.0183752492734 1:0.691769612426 2:1.6 3:0.0 4:-0.0686118419798
0.0193570512556 1:0.727877257064 2:1.6 3:0.0 4:-0.0762498834003
0.0181145841761 1:0.681837086024 2:1.6 3:0.0 4:-0.0634047345758
0.0194845319014 1:0.731711751088 2:1.6 3:0.0 4:-0.0804752682357
0.019661565573 1:0.73790657075 2:1.6 3:0.0 4:-0.0789894204476
0.0194209388279 1:0.728683673359 2:1.6 3:0.0 4:-0.0786247703296
0.0191567700002 1:0.720028867536 2:1.6 3:0.0 4:-0.0769066791674
0.0184371853693 1:0.692851529237 2:1.6 3:0.0 4:-0.0599564796176
0.0191637696142 1:0.719062893266 2:1.6 3:0.0 4:-0.0666917276916
0.0196307917792 1:0.736586491906 2:1.6 3:0.0 4:-0.0706534994721
0.0196991426654 1:0.739790233092 2:1.6 3:0.0 4:-0.0698521759002
0.0167289012171 1:0.6850024434 2:2.4 3:12.0 4:0.0612209472387
0.0172547098136 1:0.704338893485 2:2.4 3:12.0 4:0.057910742091
0.0178142287311 1:0.725849384428 2:2.4 3:12.0 4:0.046784498052
0.0174191862742 1:0.711189728019 2:2.4 3:12.0 4:0.0538624527705
0.0164646670737 1:0.673927978088 2:2.4 3:12.0 4:0.0612223532278
0.0181561730667 1:0.737581735163 2:2.4 3:12.0 4:0.0451063093977
0.0169841110116 1:0.694529003263 2:2.4 3:12.0 4:0.05902804414
0.0180536539398 1:0.734841324683 2:2.4 3:12.0 4:0.0476730079714
0.0166112072215 1:0.679802835665 2:2.4 3:12.0 4:0.0624711001141
0.018133614567 1:0.737204673941 2:2.4 3:12.0 4:0.0508734464106
0.0176916928432 1:0.721769076233 2:2.4 3:12.0 4:0.0518801911733
0.0169894827288 1:0.69437052448 2:2.4 3:12.0 4:0.057950118648
0.0179735745838 1:0.73143022094 2:2.4 3:12.0 4:0.0523704706086
0.0178012991267 1:0.724588797198 2:2.4 3:12.0 4:0.0514619737762
0.0176217154966 1:0.719046005733 2:2.4 3:12.0 4:0.0545553428427
0.017597203206 1:0.718155599178 2:2.4 3:12.0 4:0.0513979172467
0.0169378727604 1:0.692372118027 2:2.4 3:12.0 4:0.0591010478713
0.0177545222143 1:0.723092879511 2:2.4 3:12.0 4:0.049169623722
0.0171369342371 1:0.700205710301 2:2.4 3:12.0 4:0.0547070584751
0.0171860715869 1:0.702432671126 2:2.4 3:12.0 4:0.0603583182647
0.016440167421 1:0.674055855908 2:2.4 3:12.0 4:0.0631199729613
0.0177937622634 1:0.724999085137 2:2.4 3:12.0 4:0.049745862934
0.0181272006479 1:0.736924514354 2:2.4 3:12.0 4:0.0446065315586
0.0166968760253 1:0.683089456505 2:2.4 3:12.0 4:0.0568333782768
0.0172030116676 1:0.702405689492 2:2.4 3:12.0 4:0.0570248128903
0.0179426653946 1:0.730369797515 2:2.4 3:12.0 4:0.0511656643498
0.0168611295152 1:0.689734200235 2:2.4 3:12.0 4:0.0605817982479
0.0169053967489 1:0.691243605722 2:2.4 3:12.0 4:0.0630293641521
0.0181926167132 1:0.738023031682 2:2.4 3:12.0 4:-0.00155087012786
0.0169660375204 1:0.691589522634 2:2.4 3:12.0 4:0.00844898117114
0.0176998792095 1:0.720014884693 2:2.4 3:12.0 4:0.00116102249366
0.0174567654162 1:0.711339814164 2:2.4 3:12.0 4:0.00266174428406
0.0175182605153 1:0.72430698092 2:2.4 3:16.0 4:-0.0199193115286
0.0176474747753 1:0.72650863532 2:2.4 3:16.0 4:0.0205841737012
0.017154146511 1:0.70843636828 2:2.4 3:16.0 4:0.0141668804676
0.0178213211946 1:0.733276862371 2:2.4 3:16.0 4:0.0108714541577
0.0168036350122 1:0.695961858242 2:2.4 3:16.0 4:-0.0217895180681
0.0172809071064 1:0.712912789789 2:2.4 3:16.0 4:0.0110199375084
0.0170629311603 1:0.704372049785 2:2.4 3:16.0 4:0.0143696295942
0.0175656041813 1:0.723607065761 2:2.4 3:16.0 4:0.0237787560309
0.0180043665324 1:0.740492857554 2:2.4 3:16.0 4:0.0185314701118
0.0170774635823 1:0.705237100062 2:2.4 3:16.0 4:0.0288257179623
0.0177406945625 1:0.729842969686 2:2.4 3:16.0 4:0.0196091456843
0.017335855113 1:0.714584267628 2:2.4 3:16.0 4:0.0136949703585
0.0176071824641 1:0.725729166512 2:2.4 3:16.0 4:0.0114190611199
0.0167710911012 1:0.6961189394 2:2.4 3:16.0 4:-0.015705119266
0.0166848819703 1:0.690332718307 2:2.4 3:16.0 4:0.0203989254383
0.017373370486 1:0.716176722756 2:2.4 3:16.0 4:0.0141163876943
0.0169718212136 1:0.703091243183 2:2.4 3:16.0 4:-0.0172975047181
0.0173581505985 1:0.716018704331 2:2.4 3:16.0 4:0.025270351188
0.0175188230094 1:0.722352208093 2:2.4 3:16.0 4:0.026218286523
0.0167499525202 1:0.695180962038 2:2.4 3:16.0 4:-0.0156160182632
0.0177379016578 1:0.730891221284 2:2.4 3:16.0 4:0.0194395568365
0.016691215933 1:0.691045352419 2:2.4 3:16.0 4:0.030289752077
0.0161251836183 1:0.671465324683 2:2.4 3:16.0 4:-0.0104183343607
0.0173174230608 1:0.713917746235 2:2.4 3:16.0 4:0.0228160706842
0.0161568681612 1:0.670778249147 2:2.4 3:16.0 4:0.0360592837136
0.0165139059973 1:0.685330143665 2:2.4 3:16.0 4:-0.0188031976778
0.0166468624403 1:0.690925013631 2:2.4 3:16.0 4:-0.0148291109154
0.0177527723743 1:0.729853269195 2:2.4 3:16.0 4:0.0194064919322
0.0167381311837 1:0.692546758944 2:2.4 3:16.0 4:0.0292832065823
0.0164177687749 1:0.681084820824 2:2.4 3:16.0 4:0.0314183653654
0.0171633790927 1:0.708037488446 2:2.4 3:16.0 4:0.0281723559348
0.0168095637521 1:0.695029569392 2:2.4 3:16.0 4:0.0299122394449
0.0177273952648 1:0.722497335134 2:3.1 3:0.0 4:0.153099516576
0.0165765068597 1:0.672686235059 2:3.1 3:0.0 4:0.153452071626
0.0169257634334 1:0.685839779818 2:3.1 3:0.0 4:0.146944741447
0.018277923472 1:0.738977472456 2:3.1 3:0.0 4:0.143169832934
0.0170091928293 1:0.694784141452 2:3.1 3:0.0 4:0.155523808258
